uid,scale,item_index,dimension,response_reversed
45,PANAS,12,Positive,3.0
45,PANAS,13,Negative,2.0
45,PANAS,14,Positive,2.0
45,PANAS,15,Negative,3.0
45,PANAS,16,Positive,4.0
45,PANAS,17,Positive,3.0
45,PANAS,18,Negative,3.0
45,PANAS,19,Positive,2.0
45,PANAS,20,Negative,1.0
45,BPAQ,1,Physical,1.0
45,BPAQ,2,Physical,2.0
45,BPAQ,3,Physical,2.0
45,BPAQ,4,Physical,2.0
45,BPAQ,5,Physical,3.0
45,BPAQ,6,Physical,1.0
45,BPAQ,7,Physical,2.0
45,BPAQ,8,Physical,1.0
45,BPAQ,9,Physical,2.0
45,BPAQ,10,Verbal,4.0
45,BPAQ,11,Verbal,4.0
45,BPAQ,12,Verbal,3.0
45,BPAQ,13,Verbal,3.0
45,BPAQ,14,Verbal,4.0
45,BPAQ,15,Anger,4.0
45,BPAQ,16,Anger,4.0
45,BPAQ,17,Anger,3.0
45,BPAQ,18,Anger,2.0
45,BPAQ,19,Anger,3.0
45,BPAQ,20,Anger,3.0
45,BPAQ,21,Anger,3.0
45,BPAQ,22,Hostility,3.0
45,BPAQ,23,Hostility,4.0
45,BPAQ,24,Hostility,4.0
45,BPAQ,25,Hostility,3.0
45,BPAQ,26,Hostility,3.0
45,BPAQ,27,Hostility,4.0
45,BPAQ,28,Hostility,3.0
45,BPAQ,29,Hostility,3.0
45,SSCS,1,Personal Identity,3.0
45,SSCS,2,Personal Identity,3.0
45,SSCS,3,Self-efficacy,3.0
45,SSCS,4,Self-efficacy,3.0
45,SSCS,5,Self-efficacy,3.0
45,SSCS,6,Self-efficacy,4.0
45,SSCS,7,Personal Identity,3.0
45,SSCS,8,Self-efficacy,3.0
45,SSCS,9,Self-efficacy,3.0
45,SSCS,10,Personal Identity,3.0
45,SSCS,11,Personal Identity,3.0
7,BFI,1,Extraversion,3.0
7,BFI,2,Agreeableness,3.0
7,BFI,3,Conscientiousness,4.0
7,BFI,4,Neuroticism,3.0
7,BFI,5,Openness,5.0
7,BFI,6,Extraversion,3.0
7,BFI,7,Agreeableness,4.0
7,BFI,8,Conscientiousness,3.0
7,BFI,9,Neuroticism,2.0
7,BFI,10,Openness,5.0
7,BFI,11,Extraversion,4.0
7,BFI,12,Agreeableness,3.0
7,BFI,13,Conscientiousness,4.0
7,BFI,14,Neuroticism,3.0
7,BFI,15,Openness,4.0
7,BFI,16,Extraversion,4.0
7,BFI,17,Agreeableness,4.0
7,BFI,18,Conscientiousness,3.0
7,BFI,19,Neuroticism,2.0
7,BFI,20,Openness,5.0
7,BFI,21,Extraversion,3.0
7,BFI,22,Agreeableness,3.0
7,BFI,23,Conscientiousness,3.0
7,BFI,24,Neuroticism,2.0
7,BFI,25,Openness,5.0
7,BFI,26,Extraversion,4.0
7,BFI,27,Agreeableness,3.0
7,BFI,28,Conscientiousness,4.0
7,BFI,29,Neuroticism,3.0
7,BFI,30,Openness,5.0
7,BFI,31,Extraversion,3.0
7,BFI,32,Agreeableness,4.0
7,BFI,33,Conscientiousness,3.0
7,BFI,34,Neuroticism,2.0
7,BFI,35,Openness,3.0
7,BFI,36,Extraversion,3.0
7,BFI,37,Agreeableness,3.0
7,BFI,38,Conscientiousness,4.0
7,BFI,39,Neuroticism,3.0
7,BFI,40,Openness,4.0
7,BFI,41,Openness,
7,BFI,42,Agreeableness,4.0
7,BFI,43,Conscientiousness,3.0
7,BFI,44,Openness,4.0
7,PANAS,1,Positive,4.0
7,PANAS,2,Negative,1.0
7,PANAS,3,Positive,4.0
7,PANAS,4,Negative,1.0
7,PANAS,5,Positive,4.0
7,PANAS,6,Negative,3.0
7,PANAS,7,Negative,1.0
7,PANAS,8,Negative,1.0
7,PANAS,9,Positive,4.0
7,PANAS,10,Positive,4.0
7,PANAS,11,Negative,2.0
7,PANAS,12,Positive,4.0
7,PANAS,13,Negative,1.0
7,PANAS,14,Positive,4.0
7,PANAS,15,Negative,1.0
7,PANAS,16,Positive,4.0
7,PANAS,17,Positive,4.0
7,PANAS,18,Negative,1.0
7,PANAS,19,Positive,4.0
7,PANAS,20,Negative,1.0
7,BPAQ,1,Physical,1.0
7,BPAQ,2,Physical,1.0
7,BPAQ,3,Physical,2.0
7,BPAQ,4,Physical,1.0
7,BPAQ,5,Physical,2.0
7,BPAQ,6,Physical,1.0
7,BPAQ,7,Physical,1.0
7,BPAQ,8,Physical,1.0
7,BPAQ,9,Physical,1.0
7,BPAQ,10,Verbal,4.0
7,BPAQ,11,Verbal,3.0
7,BPAQ,12,Verbal,3.0
7,BPAQ,13,Verbal,3.0
7,BPAQ,14,Verbal,3.0
7,BPAQ,15,Anger,3.0
7,BPAQ,16,Anger,3.0
7,BPAQ,17,Anger,3.0
7,BPAQ,18,Anger,2.0
7,BPAQ,19,Anger,3.0
7,BPAQ,20,Anger,2.0
7,BPAQ,21,Anger,3.0
7,BPAQ,22,Hostility,2.0
7,BPAQ,23,Hostility,3.0
7,BPAQ,24,Hostility,3.0
7,BPAQ,25,Hostility,3.0
7,BPAQ,26,Hostility,3.0
7,BPAQ,27,Hostility,3.0
7,BPAQ,28,Hostility,3.0
7,BPAQ,29,Hostility,2.0
7,SSCS,1,Personal Identity,5.0
7,SSCS,2,Personal Identity,5.0
7,SSCS,3,Self-efficacy,4.0
7,SSCS,4,Self-efficacy,5.0
7,SSCS,5,Self-efficacy,4.0
7,SSCS,6,Self-efficacy,4.0
7,SSCS,7,Personal Identity,5.0
7,SSCS,8,Self-efficacy,4.0
7,SSCS,9,Self-efficacy,4.0
7,SSCS,10,Personal Identity,5.0
7,SSCS,11,Personal Identity,5.0
19,BFI,1,Extraversion,3.0
19,BFI,2,Agreeableness,4.0
19,BFI,3,Conscientiousness,4.0
19,BFI,4,Neuroticism,3.0
19,BFI,5,Openness,3.0
19,BFI,6,Extraversion,1.0
19,BFI,7,Agreeableness,5.0
19,BFI,8,Conscientiousness,4.0
19,BFI,9,Neuroticism,3.0
19,BFI,10,Openness,4.0
19,BFI,11,Extraversion,3.0
19,BFI,12,Agreeableness,5.0
19,BFI,13,Conscientiousness,4.0
19,BFI,14,Neuroticism,3.0
19,BFI,15,Openness,3.0
19,BFI,16,Extraversion,3.0
19,BFI,17,Agreeableness,4.0
19,BFI,18,Conscientiousness,3.0
19,BFI,19,Neuroticism,3.0
19,BFI,20,Openness,5.0
19,BFI,21,Extraversion,1.0
19,BFI,22,Agreeableness,3.0
19,BFI,23,Conscientiousness,4.0
19,BFI,24,Neuroticism,2.0
19,BFI,25,Openness,3.0
19,BFI,26,Extraversion,2.0
19,BFI,27,Agreeableness,3.0
19,BFI,28,Conscientiousness,4.0
19,BFI,29,Neuroticism,3.0
19,BFI,30,Openness,3.0
19,BFI,31,Extraversion,2.0
19,BFI,32,Agreeableness,4.0
19,BFI,33,Conscientiousness,3.0
19,BFI,34,Neuroticism,3.0
19,BFI,35,Openness,2.0
19,BFI,36,Extraversion,3.0
19,BFI,37,Agreeableness,3.0
19,BFI,38,Conscientiousness,3.0
19,BFI,39,Neuroticism,4.0
19,BFI,40,Openness,3.0
19,BFI,41,Openness,3.0
19,BFI,42,Agreeableness,3.0
19,BFI,43,Conscientiousness,3.0
19,BFI,44,Openness,3.0
19,PANAS,1,Positive,4.0
19,PANAS,2,Negative,3.0
19,PANAS,3,Positive,2.0
19,PANAS,4,Negative,4.0
19,PANAS,5,Positive,2.0
19,PANAS,6,Negative,2.0
19,PANAS,7,Negative,4.0
19,PANAS,8,Negative,2.0
19,PANAS,9,Positive,3.0
19,PANAS,10,Positive,3.0
19,PANAS,11,Negative,3.0
19,PANAS,12,Positive,3.0
19,PANAS,13,Negative,3.0
19,PANAS,14,Positive,3.0
19,PANAS,15,Negative,4.0
19,PANAS,16,Positive,3.0
19,PANAS,17,Positive,3.0
19,PANAS,18,Negative,4.0
19,PANAS,19,Positive,2.0
19,PANAS,20,Negative,4.0
19,BPAQ,1,Physical,1.0
19,BPAQ,2,Physical,1.0
19,BPAQ,3,Physical,2.0
19,BPAQ,4,Physical,2.0
19,BPAQ,5,Physical,2.0
19,BPAQ,6,Physical,1.0
19,BPAQ,7,Physical,1.0
19,BPAQ,8,Physical,1.0
19,BPAQ,9,Physical,1.0
19,BPAQ,10,Verbal,2.0
19,BPAQ,11,Verbal,4.0
19,BPAQ,12,Verbal,2.0
19,BPAQ,13,Verbal,2.0
19,BPAQ,14,Verbal,2.0
19,BPAQ,15,Anger,2.0
19,BPAQ,16,Anger,4.0
19,BPAQ,17,Anger,2.0
19,BPAQ,18,Anger,2.0
19,BPAQ,19,Anger,2.0
19,BPAQ,20,Anger,2.0
19,BPAQ,21,Anger,2.0
19,BPAQ,22,Hostility,3.0
19,BPAQ,23,Hostility,4.0
19,BPAQ,24,Hostility,4.0
19,BPAQ,25,Hostility,4.0
19,BPAQ,26,Hostility,4.0
19,BPAQ,27,Hostility,4.0
19,BPAQ,28,Hostility,4.0
19,BPAQ,29,Hostility,3.0
19,SSCS,1,Personal Identity,4.0
19,SSCS,2,Personal Identity,4.0
19,SSCS,3,Self-efficacy,3.0
19,SSCS,4,Self-efficacy,3.0
19,SSCS,5,Self-efficacy,3.0
19,SSCS,6,Self-efficacy,3.0
19,SSCS,7,Personal Identity,4.0
19,SSCS,8,Self-efficacy,3.0
19,SSCS,9,Self-efficacy,3.0
19,SSCS,10,Personal Identity,4.0
19,SSCS,11,Personal Identity,3.0
28,BFI,1,Extraversion,3.0
28,BFI,2,Agreeableness,2.0
28,BFI,3,Conscientiousness,3.0
28,BFI,4,Neuroticism,3.0
28,BFI,5,Openness,3.0
28,BFI,6,Extraversion,3.0
28,BFI,7,Agreeableness,2.0
28,BFI,8,Conscientiousness,2.0
28,BFI,9,Neuroticism,4.0
28,BFI,10,Openness,3.0
28,BFI,11,Extraversion,3.0
28,BFI,12,Agreeableness,2.0
28,BFI,13,Conscientiousness,3.0
28,BFI,14,Neuroticism,4.0
28,BFI,15,Openness,3.0
28,BFI,16,Extraversion,3.0
28,BFI,17,Agreeableness,2.0
28,BFI,18,Conscientiousness,3.0
28,BFI,19,Neuroticism,3.0
28,BFI,20,Openness,3.0
28,BFI,21,Extraversion,3.0
28,BFI,22,Agreeableness,3.0
28,BFI,23,Conscientiousness,3.0
28,BFI,24,Neuroticism,5.0
28,BFI,25,Openness,3.0
28,BFI,26,Extraversion,4.0
28,BFI,27,Agreeableness,1.0
28,BFI,28,Conscientiousness,3.0
28,BFI,29,Neuroticism,5.0
28,BFI,30,Openness,2.0
28,BFI,31,Extraversion,3.0
28,BFI,32,Agreeableness,3.0
28,BFI,33,Conscientiousness,3.0
28,BFI,34,Neuroticism,4.0
28,BFI,35,Openness,3.0
28,BFI,36,Extraversion,1.0
28,BFI,37,Agreeableness,1.0
28,BFI,38,Conscientiousness,3.0
28,BFI,39,Neuroticism,3.0
28,BFI,40,Openness,3.0
28,BFI,41,Openness,2.0
28,BFI,42,Agreeableness,2.0
28,BFI,43,Conscientiousness,3.0
28,BFI,44,Openness,3.0
28,PANAS,1,Positive,1.0
28,PANAS,2,Negative,3.0
28,PANAS,3,Positive,1.0
28,PANAS,4,Negative,4.0
28,PANAS,5,Positive,2.0
28,PANAS,6,Negative,2.0
28,PANAS,7,Negative,1.0
28,PANAS,8,Negative,3.0
28,PANAS,9,Positive,1.0
28,PANAS,10,Positive,2.0
28,PANAS,11,Negative,3.0
28,PANAS,12,Positive,2.0
28,PANAS,13,Negative,2.0
28,PANAS,14,Positive,1.0
28,PANAS,15,Negative,1.0
28,PANAS,16,Positive,1.0
28,PANAS,17,Positive,1.0
28,PANAS,18,Negative,1.0
28,PANAS,19,Positive,1.0
28,PANAS,20,Negative,1.0
28,BPAQ,1,Physical,4.0
28,BPAQ,2,Physical,1.0
28,BPAQ,3,Physical,5.0
28,BPAQ,4,Physical,4.0
28,BPAQ,5,Physical,4.0
28,BPAQ,6,Physical,5.0
28,BPAQ,7,Physical,1.0
28,BPAQ,8,Physical,1.0
28,BPAQ,9,Physical,4.0
28,BPAQ,10,Verbal,2.0
28,BPAQ,11,Verbal,3.0
28,BPAQ,12,Verbal,5.0
28,BPAQ,13,Verbal,5.0
28,BPAQ,14,Verbal,4.0
28,BPAQ,15,Anger,4.0
28,BPAQ,16,Anger,5.0
28,BPAQ,17,Anger,5.0
28,BPAQ,18,Anger,4.0
28,BPAQ,19,Anger,4.0
28,BPAQ,20,Anger,5.0
28,BPAQ,21,Anger,4.0
28,BPAQ,22,Hostility,4.0
28,BPAQ,23,Hostility,4.0
28,BPAQ,24,Hostility,4.0
28,BPAQ,25,Hostility,3.0
28,BPAQ,26,Hostility,2.0
28,BPAQ,27,Hostility,4.0
28,BPAQ,28,Hostility,5.0
28,BPAQ,29,Hostility,3.0
28,SSCS,1,Personal Identity,2.0
28,SSCS,2,Personal Identity,2.0
28,SSCS,3,Self-efficacy,2.0
28,SSCS,4,Self-efficacy,3.0
28,SSCS,5,Self-efficacy,3.0
28,SSCS,6,Self-efficacy,2.0
28,SSCS,7,Personal Identity,3.0
28,SSCS,8,Self-efficacy,2.0
28,SSCS,9,Self-efficacy,3.0
28,SSCS,10,Personal Identity,2.0
28,SSCS,11,Personal Identity,2.0
1,BFI,1,Extraversion,3.0
1,BFI,2,Agreeableness,4.0
1,BFI,3,Conscientiousness,5.0
1,BFI,4,Neuroticism,3.0
1,BFI,5,Openness,3.0
1,BFI,6,Extraversion,3.0
1,BFI,7,Agreeableness,5.0
1,BFI,8,Conscientiousness,5.0
1,BFI,9,Neuroticism,2.0
1,BFI,10,Openness,4.0
1,BFI,11,Extraversion,3.0
1,BFI,12,Agreeableness,5.0
1,BFI,13,Conscientiousness,5.0
1,BFI,14,Neuroticism,3.0
1,BFI,15,Openness,4.0
1,BFI,16,Extraversion,4.0
1,BFI,17,Agreeableness,5.0
1,BFI,18,Conscientiousness,3.0
1,BFI,19,Neuroticism,2.0
1,BFI,20,Openness,5.0
1,BFI,21,Extraversion,3.0
1,BFI,22,Agreeableness,3.0
1,BFI,23,Conscientiousness,2.0
1,BFI,24,Neuroticism,3.0
1,BFI,25,Openness,4.0
1,BFI,26,Extraversion,4.0
1,BFI,27,Agreeableness,4.0
1,BFI,28,Conscientiousness,5.0
1,BFI,29,Neuroticism,3.0
1,BFI,30,Openness,4.0
1,BFI,31,Extraversion,2.0
1,BFI,32,Agreeableness,5.0
1,BFI,33,Conscientiousness,4.0
1,BFI,34,Neuroticism,2.0
1,BFI,35,Openness,2.0
1,BFI,36,Extraversion,3.0
1,BFI,37,Agreeableness,3.0
1,BFI,38,Conscientiousness,4.0
1,BFI,39,Neuroticism,4.0
1,BFI,40,Openness,4.0
1,BFI,41,Openness,3.0
1,BFI,42,Agreeableness,4.0
1,BFI,43,Conscientiousness,3.0
1,BFI,44,Openness,4.0
1,PANAS,1,Positive,4.0
1,PANAS,2,Negative,2.0
1,PANAS,3,Positive,4.0
1,PANAS,4,Negative,2.0
1,PANAS,5,Positive,4.0
1,PANAS,6,Negative,2.0
1,PANAS,7,Negative,4.0
1,PANAS,8,Negative,1.0
1,PANAS,9,Positive,3.0
1,PANAS,10,Positive,3.0
1,PANAS,11,Negative,2.0
1,PANAS,12,Positive,4.0
1,PANAS,13,Negative,2.0
1,PANAS,14,Positive,3.0
1,PANAS,15,Negative,3.0
1,PANAS,16,Positive,4.0
1,PANAS,17,Positive,4.0
1,PANAS,18,Negative,4.0
1,PANAS,19,Positive,4.0
1,PANAS,20,Negative,3.0
1,BPAQ,1,Physical,1.0
1,BPAQ,2,Physical,1.0
1,BPAQ,3,Physical,3.0
1,BPAQ,4,Physical,2.0
1,BPAQ,5,Physical,1.0
1,BPAQ,6,Physical,2.0
1,BPAQ,7,Physical,1.0
1,BPAQ,8,Physical,1.0
1,BPAQ,9,Physical,1.0
1,BPAQ,10,Verbal,4.0
1,BPAQ,11,Verbal,3.0
1,BPAQ,12,Verbal,3.0
1,BPAQ,13,Verbal,3.0
1,BPAQ,14,Verbal,4.0
1,BPAQ,15,Anger,4.0
1,BPAQ,16,Anger,2.0
1,BPAQ,17,Anger,3.0
1,BPAQ,18,Anger,2.0
1,BPAQ,19,Anger,3.0
1,BPAQ,20,Anger,2.0
1,BPAQ,21,Anger,3.0
1,BPAQ,22,Hostility,2.0
1,BPAQ,23,Hostility,3.0
1,BPAQ,24,Hostility,3.0
1,BPAQ,25,Hostility,3.0
1,BPAQ,26,Hostility,3.0
1,BPAQ,27,Hostility,4.0
1,BPAQ,28,Hostility,3.0
1,BPAQ,29,Hostility,3.0
1,SSCS,1,Personal Identity,4.0
1,SSCS,2,Personal Identity,4.0
1,SSCS,3,Self-efficacy,4.0
1,SSCS,4,Self-efficacy,4.0
1,SSCS,5,Self-efficacy,4.0
1,SSCS,6,Self-efficacy,4.0
1,SSCS,7,Personal Identity,4.0
1,SSCS,8,Self-efficacy,4.0
1,SSCS,9,Self-efficacy,4.0
1,SSCS,10,Personal Identity,4.0
1,SSCS,11,Personal Identity,4.0
72,BFI,1,Extraversion,3.0
72,BFI,2,Agreeableness,3.0
72,BFI,3,Conscientiousness,2.0
72,BFI,4,Neuroticism,3.0
72,BFI,5,Openness,3.0
72,BFI,6,Extraversion,3.0
72,BFI,7,Agreeableness,3.0
72,BFI,8,Conscientiousness,2.0
72,BFI,9,Neuroticism,4.0
72,BFI,10,Openness,3.0
72,BFI,11,Extraversion,2.0
72,BFI,12,Agreeableness,3.0
72,BFI,13,Conscientiousness,4.0
72,BFI,14,Neuroticism,3.0
72,BFI,15,Openness,3.0
72,BFI,16,Extraversion,3.0
72,BFI,17,Agreeableness,3.0
72,BFI,18,Conscientiousness,3.0
72,BFI,19,Neuroticism,3.0
72,BFI,20,Openness,3.0
72,BFI,21,Extraversion,3.0
72,BFI,22,Agreeableness,3.0
72,BFI,23,Conscientiousness,2.0
72,BFI,24,Neuroticism,3.0
72,BFI,25,Openness,2.0
72,BFI,26,Extraversion,2.0
72,BFI,27,Agreeableness,3.0
72,BFI,28,Conscientiousness,2.0
72,BFI,29,Neuroticism,3.0
72,BFI,30,Openness,2.0
72,BFI,31,Extraversion,3.0
72,BFI,32,Agreeableness,3.0
72,BFI,33,Conscientiousness,2.0
72,BFI,34,Neuroticism,3.0
72,BFI,35,Openness,3.0
72,BFI,36,Extraversion,3.0
72,BFI,37,Agreeableness,3.0
72,BFI,38,Conscientiousness,3.0
72,BFI,39,Neuroticism,3.0
72,BFI,40,Openness,3.0
72,BFI,41,Openness,3.0
72,BFI,42,Agreeableness,3.0
72,BFI,43,Conscientiousness,2.0
72,BFI,44,Openness,3.0
72,PANAS,1,Positive,3.0
72,PANAS,2,Negative,3.0
72,PANAS,3,Positive,2.0
72,PANAS,4,Negative,4.0
72,PANAS,5,Positive,2.0
72,PANAS,6,Negative,3.0
72,PANAS,7,Negative,3.0
72,PANAS,8,Negative,3.0
72,PANAS,9,Positive,2.0
72,PANAS,10,Positive,2.0
72,PANAS,11,Negative,3.0
72,PANAS,12,Positive,3.0
72,PANAS,13,Negative,3.0
72,PANAS,14,Positive,2.0
72,PANAS,15,Negative,3.0
72,PANAS,16,Positive,1.0
72,PANAS,17,Positive,2.0
72,PANAS,18,Negative,3.0
72,PANAS,19,Positive,2.0
72,PANAS,20,Negative,2.0
72,BPAQ,1,Physical,1.0
72,BPAQ,2,Physical,3.0
72,BPAQ,3,Physical,3.0
72,BPAQ,4,Physical,3.0
72,BPAQ,5,Physical,1.0
72,BPAQ,6,Physical,2.0
72,BPAQ,7,Physical,2.0
72,BPAQ,8,Physical,1.0
72,BPAQ,9,Physical,3.0
72,BPAQ,10,Verbal,3.0
72,BPAQ,11,Verbal,3.0
72,BPAQ,12,Verbal,3.0
72,BPAQ,13,Verbal,3.0
72,BPAQ,14,Verbal,4.0
72,BPAQ,15,Anger,4.0
72,BPAQ,16,Anger,4.0
72,BPAQ,17,Anger,3.0
72,BPAQ,18,Anger,3.0
72,BPAQ,19,Anger,3.0
72,BPAQ,20,Anger,3.0
72,BPAQ,21,Anger,3.0
72,BPAQ,22,Hostility,3.0
72,BPAQ,23,Hostility,3.0
72,BPAQ,24,Hostility,3.0
72,BPAQ,25,Hostility,3.0
72,BPAQ,26,Hostility,3.0
72,BPAQ,27,Hostility,4.0
72,BPAQ,28,Hostility,3.0
72,BPAQ,29,Hostility,3.0
72,SSCS,1,Personal Identity,3.0
72,SSCS,2,Personal Identity,4.0
72,SSCS,3,Self-efficacy,3.0
72,SSCS,4,Self-efficacy,4.0
72,SSCS,5,Self-efficacy,4.0
72,SSCS,6,Self-efficacy,3.0
72,SSCS,7,Personal Identity,3.0
72,SSCS,8,Self-efficacy,3.0
72,SSCS,9,Self-efficacy,3.0
72,SSCS,10,Personal Identity,4.0
72,SSCS,11,Personal Identity,3.0
53,BFI,1,Extraversion,3.0
53,BFI,2,Agreeableness,3.0
53,BFI,3,Conscientiousness,4.0
53,BFI,4,Neuroticism,3.0
53,BFI,5,Openness,3.0
53,BFI,6,Extraversion,3.0
53,BFI,7,Agreeableness,4.0
53,BFI,8,Conscientiousness,3.0
53,BFI,9,Neuroticism,2.0
53,BFI,10,Openness,4.0
53,BFI,11,Extraversion,3.0
53,BFI,12,Agreeableness,3.0
53,BFI,13,Conscientiousness,4.0
53,BFI,14,Neuroticism,4.0
53,BFI,15,Openness,4.0
53,BFI,16,Extraversion,4.0
53,BFI,17,Agreeableness,3.0
53,BFI,18,Conscientiousness,2.0
53,BFI,19,Neuroticism,2.0
53,BFI,20,Openness,5.0
53,BFI,21,Extraversion,2.0
53,BFI,22,Agreeableness,3.0
53,BFI,23,Conscientiousness,3.0
53,BFI,24,Neuroticism,3.0
53,BFI,25,Openness,5.0
53,BFI,26,Extraversion,3.0
53,BFI,27,Agreeableness,3.0
53,BFI,28,Conscientiousness,5.0
53,BFI,29,Neuroticism,3.0
53,BFI,30,Openness,3.0
53,BFI,31,Extraversion,3.0
53,BFI,32,Agreeableness,4.0
53,BFI,33,Conscientiousness,4.0
53,BFI,34,Neuroticism,2.0
53,BFI,35,Openness,3.0
53,BFI,36,Extraversion,3.0
53,BFI,37,Agreeableness,3.0
53,BFI,38,Conscientiousness,4.0
53,BFI,39,Neuroticism,4.0
53,BFI,40,Openness,3.0
53,BFI,41,Openness,2.0
53,BFI,42,Agreeableness,4.0
53,BFI,43,Conscientiousness,2.0
53,BFI,44,Openness,3.0
53,PANAS,1,Positive,3.0
53,PANAS,2,Negative,3.0
53,PANAS,3,Positive,3.0
53,PANAS,4,Negative,3.0
53,PANAS,5,Positive,3.0
53,PANAS,6,Negative,3.0
53,PANAS,7,Negative,3.0
53,PANAS,8,Negative,3.0
53,PANAS,9,Positive,3.0
53,PANAS,10,Positive,3.0
53,PANAS,11,Negative,3.0
53,PANAS,12,Positive,4.0
53,PANAS,13,Negative,3.0
53,PANAS,14,Positive,3.0
53,PANAS,15,Negative,3.0
53,PANAS,16,Positive,4.0
53,PANAS,17,Positive,4.0
53,PANAS,18,Negative,5.0
53,PANAS,19,Positive,4.0
53,PANAS,20,Negative,4.0
53,BPAQ,1,Physical,3.0
53,BPAQ,2,Physical,2.0
53,BPAQ,3,Physical,4.0
53,BPAQ,4,Physical,3.0
53,BPAQ,5,Physical,3.0
53,BPAQ,6,Physical,2.0
53,BPAQ,7,Physical,1.0
53,BPAQ,8,Physical,1.0
53,BPAQ,9,Physical,3.0
53,BPAQ,10,Verbal,4.0
53,BPAQ,11,Verbal,4.0
53,BPAQ,12,Verbal,4.0
53,BPAQ,13,Verbal,3.0
53,BPAQ,14,Verbal,4.0
53,BPAQ,15,Anger,4.0
53,BPAQ,16,Anger,4.0
53,BPAQ,17,Anger,4.0
53,BPAQ,18,Anger,2.0
53,BPAQ,19,Anger,3.0
53,BPAQ,20,Anger,3.0
53,BPAQ,21,Anger,3.0
53,BPAQ,22,Hostility,3.0
53,BPAQ,23,Hostility,3.0
53,BPAQ,24,Hostility,3.0
53,BPAQ,25,Hostility,4.0
53,BPAQ,26,Hostility,3.0
53,BPAQ,27,Hostility,4.0
53,BPAQ,28,Hostility,3.0
53,BPAQ,29,Hostility,3.0
53,SSCS,1,Personal Identity,4.0
53,SSCS,2,Personal Identity,4.0
53,SSCS,3,Self-efficacy,4.0
53,SSCS,4,Self-efficacy,4.0
53,SSCS,5,Self-efficacy,4.0
53,SSCS,6,Self-efficacy,4.0
53,SSCS,7,Personal Identity,4.0
53,SSCS,8,Self-efficacy,4.0
53,SSCS,9,Self-efficacy,4.0
53,SSCS,10,Personal Identity,4.0
53,SSCS,11,Personal Identity,4.0
66,BFI,1,Extraversion,3.0
66,BFI,2,Agreeableness,3.0
66,BFI,3,Conscientiousness,4.0
66,BFI,4,Neuroticism,3.0
66,BFI,5,Openness,3.0
66,BFI,6,Extraversion,3.0
66,BFI,7,Agreeableness,3.0
66,BFI,8,Conscientiousness,3.0
66,BFI,9,Neuroticism,3.0
66,BFI,10,Openness,3.0
66,BFI,11,Extraversion,3.0
66,BFI,12,Agreeableness,3.0
66,BFI,13,Conscientiousness,4.0
66,BFI,14,Neuroticism,3.0
66,BFI,15,Openness,3.0
66,BFI,16,Extraversion,3.0
66,BFI,17,Agreeableness,3.0
66,BFI,18,Conscientiousness,3.0
66,BFI,19,Neuroticism,3.0
66,BFI,20,Openness,3.0
66,BFI,21,Extraversion,3.0
66,BFI,22,Agreeableness,3.0
66,BFI,23,Conscientiousness,3.0
66,BFI,24,Neuroticism,3.0
66,BFI,25,Openness,3.0
66,BFI,26,Extraversion,3.0
66,BFI,27,Agreeableness,3.0
66,BFI,28,Conscientiousness,5.0
66,BFI,29,Neuroticism,3.0
66,BFI,30,Openness,3.0
66,BFI,31,Extraversion,3.0
66,BFI,32,Agreeableness,3.0
66,BFI,33,Conscientiousness,4.0
66,BFI,34,Neuroticism,3.0
66,BFI,35,Openness,3.0
66,BFI,36,Extraversion,3.0
66,BFI,37,Agreeableness,3.0
66,BFI,38,Conscientiousness,4.0
66,BFI,39,Neuroticism,3.0
66,BFI,40,Openness,3.0
66,BFI,41,Openness,3.0
66,BFI,42,Agreeableness,3.0
66,BFI,43,Conscientiousness,3.0
66,BFI,44,Openness,3.0
66,PANAS,1,Positive,4.0
66,PANAS,2,Negative,3.0
66,PANAS,3,Positive,3.0
66,PANAS,4,Negative,3.0
66,PANAS,5,Positive,4.0
66,PANAS,6,Negative,3.0
66,PANAS,7,Negative,2.0
66,PANAS,8,Negative,2.0
66,PANAS,9,Positive,4.0
66,PANAS,10,Positive,4.0
66,PANAS,11,Negative,3.0
66,PANAS,12,Positive,3.0
66,PANAS,13,Negative,3.0
66,PANAS,14,Positive,4.0
66,PANAS,15,Negative,2.0
66,PANAS,16,Positive,4.0
66,PANAS,17,Positive,3.0
66,PANAS,18,Negative,3.0
66,PANAS,19,Positive,4.0
66,PANAS,20,Negative,3.0
66,BPAQ,1,Physical,1.0
66,BPAQ,2,Physical,3.0
66,BPAQ,3,Physical,4.0
66,BPAQ,4,Physical,3.0
66,BPAQ,5,Physical,3.0
66,BPAQ,6,Physical,2.0
66,BPAQ,7,Physical,2.0
66,BPAQ,8,Physical,1.0
66,BPAQ,9,Physical,3.0
66,BPAQ,10,Verbal,4.0
66,BPAQ,11,Verbal,3.0
66,BPAQ,12,Verbal,4.0
66,BPAQ,13,Verbal,3.0
66,BPAQ,14,Verbal,4.0
66,BPAQ,15,Anger,4.0
66,BPAQ,16,Anger,3.0
66,BPAQ,17,Anger,3.0
66,BPAQ,18,Anger,2.0
66,BPAQ,19,Anger,4.0
66,BPAQ,20,Anger,4.0
66,BPAQ,21,Anger,3.0
66,BPAQ,22,Hostility,3.0
66,BPAQ,23,Hostility,3.0
66,BPAQ,24,Hostility,3.0
66,BPAQ,25,Hostility,3.0
